id,data_source,product_name,substance_name,INN,manufacturer,route,physical_form,physical_form_binary,API_concentration_mg_ml,API_concentration_mg_ml_min,API_concentration_mg_ml_max,API_concentration_mg_ml_op,API_concentration_mg_ml_mentioned,F_percent,F_percent_min,F_percent_max,F_percent_op,F_percent_mentioned,CL_L_per_day,CL_L_per_day_min,CL_L_per_day_max,CL_L_per_day_op,CL_L_per_day_mentioned,CL_L_per_day_per_kg,CL_kind,Vd_L,Vd_L_min,Vd_L_max,Vd_L_op,Vd_L_mentioned,Vd_L_per_kg,Vd_kind,TMDD_mentioned,TMDD_keywords_found,ex_ps80,ex_his,ex_sucr,ex_ps20,ex_nacl,ex_acet,ex_treh,ex_citr,ex_phos,ex_arg,ex_edta,ex_met,ex_sorb,ex_mann,ex_gly,is_biosimilar,extraction_date,created_at,strength_total_mg,strength_total_volume_ml,strength_label,strength_source,inn_norm
323,EMA,EXDENSUR,depemokimab,depemokimab,GlaxoSmithKline Trading Services Limited,SC,solution,0.0,100.0,,,=,1.0,,,,,0.0,,0.081,0.16,range,1.0,,CL/F,,6.0,9.0,range,1.0,,V/F,0.0,,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2026-04-13 17:10:40,2026-04-14 09:17:08,,,,,depemokimab
324,EMA,Unituxin 3.5 mg/mL concentrate for solution for infusion,dinutuximab,dinutuximab,"United Therapeutics Europe, Ltd.",IV,concentrate,2.0,3.5,,,=,1.0,,,,,0.0,0.6,,,=,1.0,,CL,5.2,,,=,1.0,,Vss,0.0,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:11:18,2026-04-14 09:17:08,,,,,dinutuximab
325,EMA,Qarziba 4.5 mg/mL concentrate for solution for infusion,dinutuximab beta,dinutuximab beta,Recordati Netherlands B.V.,IV,concentrate,2.0,4.5,,,=,1.0,,,,,0.0,,,,,1.0,,CL,2.04,,,=,1.0,,Vc,0.0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:11:42,2026-04-14 09:17:08,,,,,dinutuximab beta
326,EMA,Kisunla,donanemab,donanemab,Eli Lilly Nederland B.V.,IV,concentrate,2.0,17.5,,,=,1.0,100.0,,,=,0.0,0.612,,,=,1.0,,CL,3.36,,,=,1.0,,Vc,0.0,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2026-04-13 17:12:15,2026-04-14 09:17:08,,,,,donanemab
327,EMA,JEMPERLI,dostarlimab,dostarlimab,GlaxoSmithKline Trading Services Limited,IV,concentrate,2.0,50.0,,,=,1.0,100.0,,,=,0.0,0.168,,,=,1.0,,CL,5.8,,,=,1.0,,Vss,0.0,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2026-04-13 17:13:35,2026-04-14 09:17:08,,,,,dostarlimab
328,EMA,Dupixent,dupilumab,dupilumab,,SC,solution,0.0,150.0,,,=,1.0,,61.0,64.0,range,1.0,,,,,1.0,,,4.6,,,=,1.0,,Vd,1.0,"parallel linear and nonlinear, target-mediated elimination, nonlinear clearance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:14:07,2026-04-14 09:17:08,,,,,dupilumab
329,EMA,IMFINZI,durvalumab,durvalumab,,IV,concentrate,2.0,50.0,,,=,1.0,100.0,,,=,0.0,0.19584,,,=,1.0,,CL,5.64,,,=,1.0,,Vss,1.0,"non-linear PK, target mediated disposition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:15:29,2026-04-14 09:17:08,,,,,durvalumab
330,EMA,BEKEMV,eculizumab,eculizumab,Amgen Technology (Ireland) UC,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.3336,,,=,1.0,0.00744,CL,5.6,,,=,1.0,0.1103,Vd,0.0,,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2026-04-13 17:16:19,2026-04-14 09:17:08,,,,,eculizumab
331,EMA,Epysqli 300 mg concentrate for solution for infusion,eculizumab,eculizumab,Samsung Bioepis NL B.V.,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.3336,,,=,1.0,0.00744,CL,5.6,,,=,1.0,0.1103,Vd,0.0,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2026-04-13 17:17:08,2026-04-14 09:17:09,,,,,eculizumab
332,EMA,Soliris 300 mg concentrate for solution for infusion,Eculizumab,eculizumab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,,0.0,0.3336,,,=,1.0,0.00744,CL,5.6,,,=,1.0,0.1103,Vd,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 17:17:55,2026-04-14 09:17:09,,,,,eculizumab
333,EMA,Raptiva 100 mg/ml powder and solvent for solution for injection,efalizumab,efalizumab,Serono Europe Ltd.,SC,lyophilized powder,1.0,100.0,,,=,1.0,50.0,,,=,1.0,,,,,1.0,0.024,CL,,,,,1.0,0.084,Vc,1.0,"saturable elimination, nonlinear pharmacokinetics, dose-dependent pharmacokinetics, receptor-mediated clearance",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:18:55,2026-04-14 09:17:09,,,,,efalizumab
334,EMA,Empliciti,elotuzumab,elotuzumab,Bristol-Myers Squibb Pharma EEIG,IV,lyophilized powder,1.0,25.0,,,=,1.0,100.0,,,=,1.0,0.194,,,=,1.0,,CL,5.65,5.6,5.7,range,1.0,,Vss,1.0,"nonlinear PK, target-mediated clearance",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2026-04-13 17:19:43,2026-04-14 09:17:09,,,,,elotuzumab
338,EMA,VYEPTI,eptinezumab,eptinezumab,H. Lundbeck A/S,IV,concentrate,2.0,100.0,,,=,1.0,100.0,,,=,1.0,0.15,,,=,1.0,,CL/F,3.7,,,=,1.0,,Vc,0.0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2026-04-13 17:22:33,2026-04-14 09:17:09,,,,,eptinezumab
340,EMA,Evkeeza,evinacumab,evinacumab,Ultragenyx Germany GmbH,IV,concentrate,2.0,150.0,,,=,1.0,100.0,,,=,0.0,,,,,1.0,,,4.9,,,=,1.0,,Vss,1.0,"parallel linear and nonlinear, nonlinear clearance, target-mediated elimination, saturable elimination",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 17:23:58,2026-04-14 09:17:09,,,,,evinacumab
341,EMA,Repatha,evolocumab,evolocumab,Amgen Europe B.V.,SC,solution,0.0,140.0,120.0,140.0,range,1.0,72.0,,,=,1.0,,,,,1.0,,,,,,,1.0,,,0.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:24:36,2026-04-14 09:17:09,,,,,evolocumab
344,EMA,AJOVY,fremanezumab,fremanezumab,TEVA GmbH,SC,solution,0.0,150.0,,,=,1.0,,55.0,66.0,range,1.0,0.09,,,=,1.0,,CL,3.6,,,=,1.0,,Vd,0.0,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2026-04-13 17:26:41,2026-04-14 09:17:09,,,,,fremanezumab
345,EMA,Emgality,galcanezumab,galcanezumab,Eli Lilly Nederland B.V.,SC,solution,0.0,120.0,,,=,1.0,,,,,0.0,0.192,,,=,1.0,,CL/F,7.3,,,=,1.0,,V/F,0.0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:27:06,2026-04-14 09:17:09,,,,,galcanezumab
346,EMA,ANDEMBRY,garadacimab,garadacimab,CSL Behring GmbH,SC,solution,0.0,166.7,,,=,1.0,39.5,,,=,1.0,0.5208,,,=,1.0,,CL/F,7.42,,,=,1.0,,V/F,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 17:27:28,2026-04-14 09:17:09,,,,,garadacimab
348,EMA,GOBIVAZ,golimumab,golimumab,,SC,solution,0.0,100.0,,,=,1.0,51.0,,,=,1.0,,,,,1.0,0.0069,CL,,,,,1.0,0.115,Vd,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2026-04-13 17:28:30,2026-04-14 09:17:09,,,,,golimumab
349,EMA,Gotenfia 50 mg solution for injection in pre-filled syringe,golimumab,golimumab,,SC,solution,0.0,100.0,,,=,1.0,51.0,,,=,1.0,,,,,1.0,0.0069,CL,,,,,1.0,0.115,Vd,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 17:29:43,2026-04-14 09:17:09,,,,,golimumab
350,EMA,Simponi 45 mg/0.45 mL solution for injection in pre-filled pen,golimumab,golimumab,,SC,solution,0.0,100.0,,,=,1.0,51.0,,,=,1.0,,,,,1.0,0.0069,CL,,,,,1.0,0.115,Vd,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2026-04-13 17:30:34,2026-04-14 09:17:09,,,,,golimumab
351,EMA,Trogarzo 200 mg concentrate for solution for infusion,ibalizumab,ibalizumab,Theratechnologies Europe Limited,IV,concentrate,2.0,150.38,,,=,1.0,100.0,,,=,1.0,,,,,1.0,0.01032,CL,4.8,,,=,1.0,,Vd,1.0,"target-mediated drug disposition, nonlinear pharmacokinetics, saturable elimination",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:31:25,2026-04-14 09:17:09,,,,,ibalizumab
354,EMA,Uplizna,inebilizumab,inebilizumab,Amgen Europe B.V.,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.19,,,=,1.0,,CL,2.95,,,=,1.0,,Vc,1.0,receptor-mediated clearance,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2026-04-13 17:35:27,2026-04-14 09:17:09,,,,,inebilizumab
355,EMA,Flixabi 100 mg powder for concentrate for solution for infusion,Infliximab,Infliximab,,IV,lyophilized powder,1.0,10.0,,,=,1.0,100.0,,,,0.0,,,,,1.0,,CL,3.55,3.0,4.1,range,1.0,,Vss,0.0,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2026-04-13 17:36:08,2026-04-14 09:17:09,,,,,infliximab
356,EMA,Inflectra,infliximab,infliximab,Pfizer Europe MA EEIG,IV,lyophilized powder,1.0,10.0,,,=,1.0,100.0,,,,0.0,,,,,1.0,,CL,3.55,3.0,4.1,range,1.0,,Vss,0.0,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2026-04-13 17:36:45,2026-04-14 09:17:09,,,,,infliximab
357,EMA,Remicade,Infliximab,Infliximab,Janssen-Cilag International NV,IV,lyophilized powder,1.0,10.0,,,=,1.0,100.0,,,,0.0,,,,,1.0,,CL,3.55,3.0,4.1,range,1.0,,Vss,0.0,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-04-13 17:37:23,2026-04-14 09:17:09,,,,,infliximab
358,EMA,Remsima,infliximab,infliximab,,IV,lyophilized powder,1.0,10.0,,,=,1.0,100.0,,,=,0.0,,,,,0.0,,CL,3.55,3.0,4.1,,0.0,,Vss,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 17:38:00,2026-04-14 09:17:09,,,,,infliximab
359,EMA,Remsima,infliximab,infliximab,,SC,solution,,120.0,,,,0.0,62.0,60.0,64.0,range,1.0,0.4336,0.3864,0.4632,range,1.0,,CL/F,3.55,7.3,8.8,range,1.0,,Vz,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 17:38:00,2026-04-14 09:17:09,,,,,infliximab
360,EMA,Zessly 100 mg powder for concentrate for solution for infusion,infliximab,infliximab,Sandoz GmbH,IV,lyophilized powder,1.0,10.0,,,=,1.0,100.0,,,=,0.0,,,,,1.0,,CL,3.55,3.0,4.1,range,1.0,,Vss,0.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 17:39:27,2026-04-14 09:17:09,,,,,infliximab
361,EMA,YERVOY 5 mg/ml concentrate for solution for infusion,ipilimumab,ipilimumab,,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,0.0,0.4032,,,=,1.0,,CL,7.47,,,=,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:40:21,2026-04-14 09:17:09,,,,,ipilimumab
362,EMA,SARCLISA,isatuximab,isatuximab,,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,0.0,0.229,,,=,1.0,,CL,8.75,,,=,1.0,,Vd,1.0,"nonlinear pharmacokinetics, target-mediated drug disposition, target-mediated clearance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:41:00,2026-04-14 09:17:09,,,,,isatuximab
363,EMA,Taltz,Ixekizumab,Ixekizumab,,SC,solution,0.0,80.0,,,=,1.0,,54.0,90.0,range,1.0,0.3864,,,=,1.0,,CL,7.11,,,=,1.0,,Vss,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:41:50,2026-04-14 09:17:09,,,,,ixekizumab
364,EMA,TAKHZYRO,lanadelumab,lanadelumab,Takeda Pharmaceuticals International AG Ireland Branch,SC,solution,0.0,150.0,,,=,1.0,,,,,1.0,0.7128,,,=,1.0,,CL,14.5,,,=,1.0,,Vd,0.0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2026-04-13 17:42:28,2026-04-14 09:17:09,,,,,lanadelumab
365,EMA,Ebglyss,lebrikizumab,lebrikizumab,"Almirall, S.A.",SC,solution,0.0,125.0,,,=,1.0,86.0,,,=,1.0,0.154,,,=,1.0,,CL,5.14,,,=,1.0,,Vss,0.0,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:43:02,2026-04-14 09:17:09,,,,,lebrikizumab
366,EMA,LEQEMBI,lecanemab,lecanemab,Eisai GmbH,IV,concentrate,2.0,100.0,,,=,1.0,,,,,0.0,0.37,0.353,0.384,range,1.0,,CL,5.52,5.14,5.93,range,1.0,,Vss,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 17:43:49,2026-04-14 09:17:09,,,,,lecanemab
368,EMA,Hympavzi,marstacimab,marstacimab,Pfizer Europe MA EEIG,SC,solution,0.0,150.0,,,=,1.0,71.0,,,=,1.0,0.456,,,=,1.0,,CL,8.6,,,=,1.0,,Vss,1.0,"target-mediated drug disposition, TMDD, non-linear pharmacokinetics, concentration dependent non-linear elimination",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2026-04-13 17:45:00,2026-04-14 09:17:09,,,,,marstacimab
369,EMA,Nucala,mepolizumab,mepolizumab,GlaxoSmithKline Trading Services Limited,SC,solution,0.0,100.0,,,=,1.0,,74.0,80.0,range,1.0,,,,,1.0,0.0031,CL,,,,,1.0,,Vd,0.0,,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2026-04-13 17:45:47,2026-04-14 09:17:09,,,,,mepolizumab
370,EMA,Omvoh,mirikizumab,mirikizumab,Eli Lilly Nederland B.V.,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,1.0,0.5172,0.4848,0.5496,range,1.0,,CL,4.615,4.4,4.83,range,1.0,,Vd,0.0,,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2026-04-13 17:49:21,2026-04-14 09:17:09,,,,,mirikizumab
371,EMA,Omvoh,mirikizumab,mirikizumab,Eli Lilly Nederland B.V.,SC,solution,0.0,100.0,,,=,1.0,40.15,36.3,44.0,range,1.0,0.5172,0.4848,0.5496,range,1.0,,CL,4.615,4.4,4.83,range,1.0,,Vd,0.0,,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2026-04-13 17:49:21,2026-04-14 09:17:09,,,,,mirikizumab
372,EMA,POTELIGEO,mogamulizumab,mogamulizumab,Kyowa Kirin Holdings B.V.,IV,concentrate,2.0,4.0,,,=,1.0,100.0,,,=,1.0,0.288,,,=,1.0,,CL,3.57,,,=,1.0,,Vc,0.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2026-04-13 17:50:47,2026-04-14 09:17:09,,,,,mogamulizumab
375,EMA,Tyruko,natalizumab,natalizumab,Sandoz GmbH,IV,concentrate,2.0,20.0,,,=,1.0,,,,,0.0,0.14592,0.138,0.15192,range,1.0,,CL,5.96,5.59,6.38,range,1.0,,Vss,0.0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 17:52:22,2026-04-14 09:17:09,,,,,natalizumab
376,EMA,Tysabri,natalizumab,natalizumab,Biogen Netherlands B.V.,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,1.0,0.14592,0.138,0.15192,range,1.0,,CL,5.96,5.59,6.38,range,1.0,,Vss,0.0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2026-04-13 17:53:03,2026-04-14 09:17:09,,,,,natalizumab
377,EMA,Tysabri,natalizumab,natalizumab,Biogen Netherlands B.V.,SC,solution,0.0,150.0,,,=,1.0,84.0,,,=,1.0,0.14592,0.138,0.15192,range,1.0,,CL,5.96,5.59,6.38,range,1.0,,Vss,0.0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2026-04-13 17:53:03,2026-04-14 09:17:09,,,,,natalizumab
378,EMA,Portrazza,necitumumab,necitumumab,Eli Lilly Nederland B.V.,IV,concentrate,2.0,16.0,,,=,1.0,100.0,,,=,0.0,0.336,,,=,1.0,,CL,6.97,,,=,1.0,,Vss,1.0,concentration-dependent clearance,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2026-04-13 17:53:58,2026-04-14 09:17:09,,,,,necitumumab
379,EMA,Nemluvio,nemolizumab,nemolizumab,Galderma International,SC,lyophilized powder,1.0,61.22,,,=,1.0,,,,,1.0,0.26,,,=,1.0,,CL/F,7.67,,,=,1.0,,V/F,0.0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 17:54:24,2026-04-14 09:17:09,,,,,nemolizumab
380,EMA,Imaavy,nipocalimab,nipocalimab,Janssen-Cilag International NV,IV,concentrate,2.0,185.0,,,=,1.0,100.0,,,=,0.0,1.5048,,,=,1.0,,CL,2.84,,,=,1.0,0.0359,Vd,1.0,"concentration-dependent pharmacokinetics, non-linear, dose-dependent pharmacokinetics",1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2026-04-13 17:55:08,2026-04-14 09:17:09,,,,,nipocalimab
381,EMA,Beyfortus,nirsevimab,nirsevimab,Sanofi Winthrop Industrie,SC,solution,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 17:56:00,2026-04-14 09:17:09,,,,,nirsevimab
382,EMA,Nivolumab BMS 10 mg/mL concentrate for solution for infusion,nivolumab,nivolumab,Bristol-Myers Squibb Pharma EEIG,IV,concentrate,2.0,10.0,,,=,1.0,,,,,0.0,0.228,,,=,1.0,,CL,,,,,0.0,,,0.0,,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2026-04-13 17:56:33,2026-04-14 09:17:09,,,,,nivolumab
383,EMA,OPDIVO 10 mg/mL concentrate for solution for infusion,nivolumab,nivolumab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,1.0,0.1896,,,=,1.0,,CL,6.32,,,=,1.0,,Vss,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 17:57:12,2026-04-14 09:17:09,,,,,nivolumab
384,EMA,OPDIVO 10 mg/mL concentrate for solution for infusion,nivolumab,nivolumab,,SC,solution,0.0,120.0,,,,0.0,78.8,,,=,1.0,0.17232,,,=,1.0,,CL,6.32,,,=,1.0,,Vss,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 17:57:12,2026-04-14 09:17:09,,,,,nivolumab
385,EMA,Opdualag 240 mg/80 mg concentrate for solution for infusion,nivolumab/relatlimab,nivolumab/relatlimab,Bristol-Myers Squibb Pharma EEIG,IV,concentrate,2.0,12.0,,,=,1.0,100.0,,,=,0.0,0.18168,,,=,1.0,,CL,6.65,,,=,1.0,,Vss,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:58:47,2026-04-14 09:17:09,,,,,nivolumab
386,EMA,Opdualag 240 mg/80 mg concentrate for solution for infusion,nivolumab/relatlimab,nivolumab/relatlimab,Bristol-Myers Squibb Pharma EEIG,IV,concentrate,2.0,4.0,,,=,1.0,100.0,,,=,0.0,0.13152,,,=,1.0,,CL,6.65,,,=,1.0,,Vss,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:58:47,2026-04-14 09:17:09,,,,,nivolumab
387,EMA,Gazyvaro,Obinutuzumab,Obinutuzumab,,IV,concentrate,2.0,25.0,,,=,1.0,,,,,0.0,0.1066666667,0.08,0.13,range,1.0,,CL,2.7233333333,2.22,2.98,range,1.0,,Vc,1.0,"target mediated drug disposition, TMDD, non-linear clearance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:02:38,2026-04-14 09:17:09,,,,,obinutuzumab
388,EMA,Ocrevus,ocrelizumab,ocrelizumab,Roche Registration GmbH,IV,concentrate,2.0,30.0,,,=,1.0,100.0,,,=,0.0,0.17,,,=,1.0,,CL,2.78,,,=,1.0,,Vc,0.0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2026-04-13 18:03:17,2026-04-14 09:17:09,,,,,ocrelizumab
389,EMA,Ocrevus,ocrelizumab,ocrelizumab,Roche Registration GmbH,SC,solution,0.0,40.0,,,=,1.0,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2026-04-13 18:03:17,2026-04-14 09:17:09,,,,,ocrelizumab
391,EMA,Arzerra,ofatumumab,ofatumumab,Novartis Europharm Limited,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,0.0,0.3096,0.2688,0.3696,range,1.0,,CL,,1.7,8.1,range,1.0,,Vss,1.0,"non-linear pharmacokinetics, target-mediated route",1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2026-04-13 18:05:16,2026-04-14 09:17:09,,,,,ofatumumab
392,EMA,Kesimpta,ofatumumab,ofatumumab,Novartis Europharm Limited,SC,solution,0.0,50.0,,,=,1.0,,,,,0.0,,,,,1.0,,,5.42,,,=,1.0,,Vss,1.0,"target-mediated clearance, non-linear pharmacokinetics, target-mediated route",1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2026-04-13 18:05:57,2026-04-14 09:17:09,,,,,ofatumumab
393,EMA,Lartruvo 10 mg/mL concentrate for solution for infusion,olaratumab,olaratumab,Eli Lilly Nederland B.V.,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.56,,,=,1.0,,CL,7.7,,,=,1.0,,Vss,0.0,,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2026-04-13 18:06:46,2026-04-14 09:17:09,,,,,olaratumab
394,EMA,Omlyclo,omalizumab,omalizumab,Celltrion Healthcare Hungary Kft.,SC,solution,0.0,150.0,,,=,1.0,62.0,,,=,1.0,,,,,1.0,0.0024,CL/F,,,,,1.0,0.078,V/F,0.0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2026-04-13 18:07:35,2026-04-14 09:17:09,,,,,omalizumab
395,EMA,Xolair,omalizumab,omalizumab,Novartis Europharm Limited,SC,solution,0.0,150.0,,,=,1.0,62.0,,,=,1.0,,,,,1.0,0.0024,CL/F,,,,,1.0,0.078,V/F,0.0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 18:08:20,2026-04-14 09:17:09,,,,,omalizumab
396,EMA,Synagis,palivizumab,palivizumab,AstraZeneca AB,SC,solution,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2026-04-13 18:09:14,2026-04-14 09:17:09,,,,,palivizumab
397,EMA,Vectibix,panitumumab,panitumumab,Amgen Europe B.V.,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,1.0,,,,,1.0,0.0049,CL,,,,,0.0,,,1.0,nonlinear pharmacokinetics,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:09:35,2026-04-14 09:17:09,,,,,panitumumab
398,EMA,KEYTRUDA 25 mg/mL concentrate for solution for infusion,pembrolizumab,pembrolizumab,,IV,concentrate,2.0,25.0,,,=,1.0,100.0,,,=,1.0,0.195,,,=,1.0,,CL,6.0,,,=,1.0,,Vss,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:10:18,2026-04-14 09:17:09,,,,,pembrolizumab
399,EMA,KEYTRUDA 25 mg/mL concentrate for solution for infusion,pembrolizumab,pembrolizumab,,SC,solution,,165.0,,,,0.0,60.0,,,=,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:10:18,2026-04-14 09:17:09,,,,,pembrolizumab
400,EMA,Perjeta,pertuzumab,pertuzumab,Roche Registration GmbH,IV,concentrate,2.0,30.0,,,=,1.0,100.0,,,=,0.0,0.235,,,=,1.0,,CL,3.11,,,=,1.0,,Vc,0.0,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:11:33,2026-04-14 09:17:09,,,,,pertuzumab
401,EMA,Phesgo,pertuzumab + trastuzumab,pertuzumab + trastuzumab,,SC,solution,0.0,80.0,,,,1.0,71.2,,,=,1.0,0.163,,,=,1.0,,CL,2.77,,,=,1.0,,Vc,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:12:13,2026-04-14 09:17:09,,,80 mg/mL pertuzumab + 40 mg/mL trastuzumab (maintenance vial),combo product,pertuzumab
402,EMA,Cyramza 10 mg/ml concentrate for solution for infusion,ramucirumab,ramucirumab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.36,,,=,1.0,,CL,5.4,,,=,1.0,,Vss,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 18:13:36,2026-04-14 09:17:09,,,,,ramucirumab
403,EMA,Ultomiris,ravulizumab,ravulizumab,,IV,concentrate,2.0,100.0,,,=,1.0,100.0,,,=,1.0,0.0725,0.05,0.08,range,1.0,,CL,5.2575,4.77,5.74,range,1.0,,Vss,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 18:14:27,2026-04-14 09:17:09,,,,,ravulizumab
404,EMA,Regkirona,regdanvimab,regdanvimab,Celltrion Healthcare Hungary Kft.,IV,concentrate,2.0,60.0,,,=,1.0,,,,,0.0,,,,,1.0,0.0048,CL,,,,,1.0,0.083,Vss,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 18:15:03,2026-04-14 09:17:09,,,,,regdanvimab
405,EMA,CINQAERO,reslizumab,reslizumab,Teva B.V.,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.168,,,=,1.0,,CL,5.0,,,=,1.0,,Vd,0.0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:15:32,2026-04-14 09:17:09,,,,,reslizumab
